#Number of Samples: 5
#Total Number of Reads: 1275830
#S1	flua.kraken2_kreport.txt
#S2	sample2.kraken2_kreport.txt
#S3	measle.kraken2_kreport.txt
#S4	flub.kraken2_kreport.txt
#S5	sample1.kraken2_kreport.txt
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	lvl_type	taxid	name
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2654193	                    Microbacterium sp. JZ37
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3135257	                    Microbacterium sp. LWH7-1.2
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3135255	                    Microbacterium sp. LWH10-1.2
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3129773	                    Microbacterium sp. LBN7
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2925844	                    Microbacterium sp. H1-D42
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3135263	                    Microbacterium sp. LWO14-1.2
0.0049	63	63	0	0	0	0	63	63	0	0	0	0	S	162426	                  Microbacterium hominis
0.0045	57	57	0	0	0	0	57	57	0	0	0	0	S	199592	                  Microbacterium paraoxydans
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	36805	                  Microbacterium aurum
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	1678237	                  Microbacterium rhizosphaerae
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	84292	                  Microbacterium chocolatum
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2033	                  Microbacterium testaceum
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	69362	                  Microbacterium schleiferi
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	344163	                  Microbacterium terricola
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	82380	                  Microbacterium oxydans
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	370764	                  Microbacterium pygmaeum
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	515415	                  Microbacterium invictum
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2541726	                  Microbacterium wangchenii
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2851649	                  Microbacterium sufflavum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3028316	                  Microbacterium horticulturae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2981139	                  Microbacterium betulae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	582680	                  Microbacterium azadirachtae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2909587	                  Microbacterium elymi
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1572644	                  Microbacterium proteolyticum
0.0323	412	0	0	0	0	0	412	0	0	0	0	0	G	1573	                Clavibacter
0.0323	412	412	0	0	0	0	412	412	0	0	0	0	S	1734031	                  Clavibacter phaseoli
0.0085	108	12	0	0	0	0	108	12	0	0	0	0	G	33877	                Agromyces
0.0049	62	62	0	0	0	0	62	62	0	0	0	0	S	2781962	                  Agromyces archimandritae
0.0027	34	34	0	0	0	0	34	34	0	0	0	0	S	2585717	                  Agromyces laixinhei
0.0015	19	0	0	0	0	0	19	0	0	0	0	0	G	69578	                Cryobacterium
0.0015	19	0	0	0	0	0	19	0	0	0	0	0	G1	2649013	                  unclassified Cryobacterium
0.0014	18	18	0	0	0	0	18	18	0	0	0	0	S	2861288	                    Cryobacterium sp. PAMC25264
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1897061	                    Cryobacterium sp. SO1
0.0009	11	0	0	0	0	0	11	0	0	0	0	0	G	33886	                Rathayibacter
0.0009	11	11	0	0	0	0	11	11	0	0	0	0	S	110937	                  Rathayibacter festucae
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	G	46352	                Agrococcus
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G1	2615065	                  unclassified Agrococcus
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	3153752	                    Agrococcus sp. ProA11
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2810513	                    Agrococcus sp. Marseille-Q4369
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2070347	                    Agrococcus sp. SGAir0287
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3068634	                  Agrococcus beijingensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	684552	                  Agrococcus carbonis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	574649	                  Agrococcus terreus
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	96492	                Frigoribacterium
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G1	2627005	                  unclassified Frigoribacterium
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2994664	                    Frigoribacterium sp. SL97
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	110932	                Leifsonia
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2663824	                  unclassified Leifsonia
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3162562	                    Leifsonia sp. WHRI 6310E
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3143936	                    Leifsonia sp. NPDC080035
0.0002	2	1	0	0	0	0	2	1	0	0	0	0	G	2034	                Curtobacterium
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	257496	                  unclassified Curtobacterium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2175667	                    Curtobacterium sp. MCBD17_003
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	427753	                Humibacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2599293	                  Humibacter ginsenosidimutans
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	447237	                Frondihabitans
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1268041	                  Frondihabitans sucicola
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	518733	                Microterricola
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	412690	                  Microterricola viridarii
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2680004	                Protaetiibacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2592654	                  Protaetiibacter larvae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	55968	                Leucobacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2714935	                  Leucobacter viscericola
0.0057	73	0	0	0	0	0	73	0	0	0	0	0	O1	577468	              Micrococcales incertae sedis
0.0057	73	0	0	0	0	0	73	0	0	0	0	0	G	2888818	                Pengzhenrongella
0.0057	73	73	0	0	0	0	73	73	0	0	0	0	S	2819238	                  Pengzhenrongella sicca
0.0049	62	0	0	0	0	0	62	0	0	0	0	0	F	1268	              Micrococcaceae
0.0038	49	5	0	0	0	0	49	5	0	0	0	0	G	1663	                Arthrobacter
0.0031	40	40	0	0	0	0	40	40	0	0	0	0	S	1670	                  Arthrobacter citreus
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G1	235627	                  unclassified Arthrobacter
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	2830990	                    Arthrobacter sp. StoSoilA2
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	G	57493	                Kocuria
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	388357	                  Kocuria turfanensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1272	                  Kocuria varians
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	1269	                Micrococcus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1270	                  Micrococcus luteus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1742989	                Glutamicibacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1522174	                  Glutamicibacter endophyticus
0.0046	59	0	0	0	0	0	59	0	0	0	0	0	F	85020	              Dermabacteraceae
0.0037	47	0	0	0	0	0	47	0	0	0	0	0	G	1161125	                Helcobacillus
0.0037	47	47	0	0	0	0	47	47	0	0	0	0	S	521392	                  Helcobacillus massiliensis
0.0009	12	0	0	0	0	0	12	0	0	0	0	0	G	43668	                Brachybacterium
0.0009	11	0	0	0	0	0	11	0	0	0	0	0	G1	2623841	                  unclassified Brachybacterium
0.0009	11	11	0	0	0	0	11	11	0	0	0	0	S	3023517	                    Brachybacterium sp. GPGPB12
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1331682	                  Brachybacterium ginsengisoli
0.0027	34	0	0	0	0	0	34	0	0	0	0	0	F	85021	              Intrasporangiaceae
0.0026	33	0	0	0	0	0	33	0	0	0	0	0	G	53457	                Janibacter
0.0026	33	0	0	0	0	0	33	0	0	0	0	0	G1	2649294	                  unclassified Janibacter
0.0026	33	33	0	0	0	0	33	33	0	0	0	0	S	2761047	                    Janibacter sp. YB324
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2805645	                Pedococcus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	443156	                  Pedococcus dokdonensis
0.0022	28	0	0	0	0	0	28	0	0	0	0	0	F	85016	              Cellulomonadaceae
0.0016	20	0	0	0	0	0	20	0	0	0	0	0	G	458839	                Actinotalea
0.0016	20	0	0	0	0	0	20	0	0	0	0	0	G1	2638618	                  unclassified Actinotalea
0.0016	20	20	0	0	0	0	20	20	0	0	0	0	S	2758442	                    Actinotalea sp. JY-7876
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G	1707	                Cellulomonas
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G1	2620175	                  unclassified Cellulomonas
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2654191	                    Cellulomonas sp. JZ18
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3039384	                    Cellulomonas sp. ES6
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2819978	                  Cellulomonas fengjieae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1926259	                Pseudactinotalea
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2649176	                  unclassified Pseudactinotalea
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2654547	                    Pseudactinotalea sp. HY158
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	F	2805590	              Ornithinimicrobiaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	125287	                Ornithinimicrobium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2934158	                  Ornithinimicrobium faecis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1288636	                  Ornithinimicrobium flavum
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	145357	              Dermacoccaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2040262	                Allobranchiibius
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2649857	                  unclassified Allobranchiibius
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2904523	                    Allobranchiibius sp. GilTou73
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	85019	              Brevibacteriaceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	G	1696	                Brevibacterium
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	85017	              Promicromonosporaceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	G	254250	                Isoptericola
0.1438	1835	0	0	0	1	0	1673	0	161	0	0	0	O	85011	            Kitasatosporales
0.1438	1835	745	0	0	1	0	1673	745	161	0	0	0	F	2062	              Streptomycetaceae
0.0848	1082	31	0	0	1	0	920	31	161	0	0	0	G	1883	                Streptomyces
0.0515	657	657	0	0	0	0	657	657	0	0	0	0	S	146819	                  Streptomyces europaeiscabiei
0.0265	338	182	0	0	1	0	176	21	161	161	0	0	G1	2593676	                  unclassified Streptomyces
0.0044	56	56	0	0	0	0	56	56	0	0	0	0	S	3038642	                    Streptomyces sp. 11x1
0.0016	21	21	0	0	0	0	21	21	0	0	0	0	S	2742137	                    Streptomyces sp. NA02950
0.0013	16	16	0	0	0	0	16	16	0	0	0	0	S	2975689	                    Streptomyces sp. NBC_00247
0.0009	11	11	0	0	0	0	11	11	0	0	0	0	S	2714844	                    Streptomyces sp. JB150
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	2782004	                    Streptomyces sp. XC 2026
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	3015154	                    Streptomyces sp. WMMC500
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2976015	                    Streptomyces sp. NBC_01477
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2833628	                    Streptomyces sp. MST-110588
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2903755	                    Streptomyces sp. NBC_01166
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	3404781	                    Streptomyces sp. JL4002
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2903652	                    Streptomyces sp. NBC_00448
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2903613	                    Streptomyces sp. NBC_00029
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2975728	                    Streptomyces sp. NBC_00370
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2975650	                    Streptomyces sp. NBC_00096
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2975793	                    Streptomyces sp. NBC_00631
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2903863	                    Streptomyces sp. NBC_01431
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2903787	                    Streptomyces sp. NBC_01233
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3074430	                    Streptomyces sp. BB1-1-1
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2949637	                    Streptomyces sp. Caat 7-52
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2975809	                    Streptomyces sp. NBC_00704
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2751189	                    Streptomyces sp. NEAU-sy36
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2975778	                    Streptomyces sp. NBC_00566
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2903803	                    Streptomyces sp. NBC_01262
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2903671	                    Streptomyces sp. NBC_00691
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2975947	                    Streptomyces sp. NBC_01808
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2975940	                    Streptomyces sp. NBC_01788
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2975903	                    Streptomyces sp. NBC_01622
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2903814	                    Streptomyces sp. NBC_01288
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	S	2903635	                    Streptomyces sp. NBC_00207
0.0008	10	10	0	0	0	0	10	10	0	0	0	0	S	68239	                  Streptomyces mirabilis
0.0008	10	10	0	0	0	0	10	10	0	0	0	0	S	1885	                  Streptomyces actuosus
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	1969	                  Streptomyces chartreusis
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	58346	                  Streptomyces platensis
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1977088	                  Streptomyces ficellus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	51201	                  Streptomyces griseocarneus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	42234	                  Streptomyces acidiscabies
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2838335	                  Streptomyces aurantiacus group
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	58343	                    Streptomyces canus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	47760	                    Streptomyces aurantiacus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1957	                  Streptomyces sclerotialus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1895	                  Streptomyces avidinii
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1901	                  Streptomyces clavuligerus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1920	                  Streptomyces nigrescens
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	1914	                  Streptomyces lavendulae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	58340	                    Streptomyces lavendulae subsp. lavendulae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	67326	                  Streptomyces melanogenes
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1961	                  Streptomyces virginiae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	68278	                  Streptomyces tuirus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	66892	                  Streptomyces gardneri
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	173858	                  Streptomyces luteireticuli
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1413221	                  Streptomyces ferrugineus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	173860	                  Streptomyces rectiverticillatus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	40318	                  Streptomyces nodosus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	249567	                  Streptomyces decoyicus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	629295	                  Streptomyces griseus group
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G2	1482601	                    Streptomyces microflavus subgroup
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1919	                      Streptomyces microflavus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	553510	                  Streptomyces gilvosporeus
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G	2063	                Kitasatospora
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	G1	2633591	                  unclassified Kitasatospora
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	3231513	                    Kitasatospora sp. CMC57
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2903570	                    Kitasatospora sp. NBC_01246
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	68217	                  Kitasatospora herbaricolor
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	2995704	                Peterkaempfera
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2126346	                  Peterkaempfera bronchialis
0.0245	312	0	0	0	0	0	312	0	0	0	0	0	O	85012	            Streptosporangiales
0.0237	302	0	0	0	0	0	302	0	0	0	0	0	F	2004	              Streptosporangiaceae
0.0235	300	0	0	0	0	0	300	0	0	0	0	0	G	2000	                Streptosporangium
0.0235	300	300	0	0	0	0	300	300	0	0	0	0	G1	2632669	                  unclassified Streptosporangium
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	83681	                Nonomuraea
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2219224	                  Nonomuraea phyllanthi
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1291556	                  Nonomuraea fuscirosea
0.0006	8	0	0	0	0	0	8	0	0	0	0	0	F	2012	              Thermomonosporaceae
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G	1988	                Actinomadura
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	46165	                  Actinomadura verrucosospora
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2750812	                  Actinomadura graeca
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2626254	                  unclassified Actinomadura
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1219491	                    Actinomadura sp. WMMB 499
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	46163	                  Actinomadura luteofluorescens
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	58122	                Spirillospora
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2642701	                  unclassified Spirillospora
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2976007	                    Spirillospora sp. NBC_01491
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	F	83676	              Nocardiopsidaceae
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	G	2013	                Nocardiopsis
0.0168	214	1	0	0	0	0	199	1	15	0	0	0	O	85007	            Mycobacteriales
0.0098	125	2	0	0	0	0	125	2	0	0	0	0	F	1762	              Mycobacteriaceae
0.0057	73	0	0	0	0	0	73	0	0	0	0	0	G	1866885	                Mycolicibacterium
0.0051	65	65	0	0	0	0	65	65	0	0	0	0	S	1795	                  Mycolicibacterium neoaurum
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	444597	                  Mycolicibacterium insubricum
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	126673	                  Mycolicibacterium doricum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	39688	                  Mycolicibacterium duvalii
0.0039	50	2	0	0	0	0	50	2	0	0	0	0	G	1763	                Mycobacterium
0.0033	42	42	0	0	0	0	42	42	0	0	0	0	S	1389713	                  Mycobacterium paragordonae
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	G1	2642494	                  unclassified Mycobacterium
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	3289775	                    Mycobacterium sp. HNNTM2301
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3391399	                    Mycobacterium sp. PDNC021
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	39689	                  Mycobacterium gallinarum
0.0035	45	0	0	0	0	0	45	0	0	0	0	0	F	85025	              Nocardiaceae
0.0030	38	0	0	0	0	0	38	0	0	0	0	0	G	1827	                Rhodococcus
0.0030	38	0	0	0	0	0	38	0	0	0	0	0	G1	192944	                  unclassified Rhodococcus (in: high G+C Gram-positive bacteria)
0.0028	36	36	0	0	0	0	36	36	0	0	0	0	S	2499145	                    Rhodococcus sp. X156
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2507582	                    Rhodococcus sp. ABRD24
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2962047	                    Rhodococcus sp. Z13
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G	1817	                Nocardia
0.0003	4	2	0	0	0	0	4	2	0	0	0	0	G1	2637762	                  unclassified Nocardia
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2975998	                    Nocardia sp. NBC_01730
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2903591	                    Nocardia sp. NBC_00511
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2382165	                  Nocardia yunnanensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1823	                  Nocardia otitidiscaviarum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1824	                  Nocardia asteroides
0.0031	39	0	0	0	0	0	24	0	15	0	0	0	F	1653	              Corynebacteriaceae
0.0031	39	6	0	0	0	0	24	1	15	5	0	0	G	1716	                Corynebacterium
0.0013	17	17	0	0	0	0	17	17	0	0	0	0	S	1336740	                  Corynebacterium atrinae
0.0007	9	9	0	0	0	0	0	0	9	9	0	0	S	38284	                  Corynebacterium accolens
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	S	1230998	                  Corynebacterium frankenforstense
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S1	1437875	                    Corynebacterium frankenforstense DSM 45800
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1737425	                  Corynebacterium provencense
0.0001	1	1	0	0	0	0	0	0	1	1	0	0	S	43769	                  Corynebacterium propinquum
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	349751	                  Corynebacterium marinum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	1224162	                    Corynebacterium marinum DSM 44953
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	F	85028	              Tsukamurellaceae
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G	2060	                Tsukamurella
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	57704	                  Tsukamurella tyrosinosolvens
0.0143	182	0	0	0	0	0	182	0	0	0	0	0	O	85008	            Micromonosporales
0.0143	182	0	0	0	0	0	182	0	0	0	0	0	F	28056	              Micromonosporaceae
0.0097	124	1	0	0	0	0	124	1	0	0	0	0	G	1865	                Actinoplanes
0.0096	122	0	0	0	0	0	122	0	0	0	0	0	G1	2626549	                  unclassified Actinoplanes
0.0096	122	122	0	0	0	0	122	122	0	0	0	0	S	2836373	                    Actinoplanes sp. L3-i22
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	1867	                  Actinoplanes teichomyceticus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	457423	                    Actinoplanes teichomyceticus ATCC 31121
0.0022	28	0	0	0	0	0	28	0	0	0	0	0	G	907364	                Phytohabitans
0.0022	28	28	0	0	0	0	28	28	0	0	0	0	S	624315	                  Phytohabitans suffuscus
0.0010	13	5	0	0	0	0	13	5	0	0	0	0	G	1873	                Micromonospora
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	G1	2617518	                  unclassified Micromonospora
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	3016103	                    Micromonospora sp. WMMD1076
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2975984	                    Micromonospora sp. NBC_01699
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	47850	                  Micromonospora aurantiaca
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3028804	                  Micromonospora cathayae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	307121	                  Micromonospora krabiensis
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G	265431	                Solwaraspora
0.0005	6	1	0	0	0	0	6	1	0	0	0	0	G1	2627926	                  unclassified Solwaraspora
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	3016090	                    Solwaraspora sp. WMMD937
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	G	35753	                Dactylosporangium
